gene,log2FC,mean_tumor,mean_normal,p_value,t_statistic,rank,adj_p_value,neg_log10_p,significant,direction
RP3-368A4.6,-1.0867,6.9953,8.082,1.1003248305628034e-07,-6.4107,987,2.5507023427838848e-06,5.5933402189397485,True,Downregulated in Tumor
CRISPLD1,-2.0965,7.0956,9.1921,1.1331081806798238e-07,-6.2258,990,2.618738906460037e-06,5.581907799450353,True,Downregulated in Tumor
SNHG8,-1.2333,9.7872,11.0205,1.1689554510249381e-07,-7.9052,992,2.6915999821984686e-06,5.5699894832417165,True,Downregulated in Tumor
GABARAPL1,-1.3922,8.9648,10.357,1.1705166006501207e-07,-7.6996,995,2.6915999821984686e-06,5.5699894832417165,True,Downregulated in Tumor
TCF7L2,-1.5189,8.6378,10.1567,1.172899152997694e-07,-8.2646,996,2.6943707450388793e-06,5.569542645641088,True,Downregulated in Tumor
C8orf4,-1.9704,7.1329,9.1033,1.1981080092332505e-07,-6.4131,999,2.7419730786673884e-06,5.561936813530312,True,Downregulated in Tumor
CLIP4,-1.4619,7.3268,8.7887,1.1984148071098727e-07,-7.1013,1000,2.7419730786673884e-06,5.561936813530312,True,Downregulated in Tumor
SEPP1,-1.5673,10.6609,12.2282,1.2361736335053647e-07,-6.7998,1002,2.822719833792689e-06,5.5493322251743695,True,Downregulated in Tumor
DIRAS3,-2.2355,4.3224,6.5579,1.2550996608685113e-07,-7.6865,1006,2.8545407793908093e-06,5.544463748370068,True,Downregulated in Tumor
MCCC2,-1.4842,9.103,10.5872,1.3002462532370695e-07,-7.4211,1008,2.9513526065539833e-06,5.5299789009939175,True,Downregulated in Tumor
EPB41L4A-AS1,-1.9784,8.3069,10.2853,1.3041088958996367e-07,-10.5339,1009,2.9571864755385224e-06,5.5291212886818855,True,Downregulated in Tumor
ITIH5,-2.5781,5.5706,8.1487,1.3303006576001875e-07,-11.1441,1012,3.0076362693569456e-06,5.521774686618517,True,Downregulated in Tumor
PALMD,-2.2697,6.0496,8.3193,1.3573125098739202e-07,-8.8494,1015,3.0596364754596346e-06,5.514330170276736,True,Downregulated in Tumor
CSAD,-1.3201,7.5429,8.863,1.4086393750704276e-07,-6.5016,1017,3.1666852217455704e-06,5.499395104690361,True,Downregulated in Tumor
CDKN3,2.6468,7.7624,5.1157,1.4089534771577758e-07,9.5982,1018,3.1666852217455704e-06,5.499395104690361,True,Upregulated in Tumor
LINC01278,-1.3491,5.9221,7.2713,1.4217216907140362e-07,-7.5728,1021,3.185993367633413e-06,5.496755132616246,True,Downregulated in Tumor
PPARG,-2.6227,3.5904,6.2131,1.4318905840308985e-07,-6.8842,1022,3.205641542331405e-06,5.494085042459437,True,Downregulated in Tumor
STEAP4,-2.6558,6.5644,9.2201,1.4337234932869557e-07,-6.8511,1023,3.206607382835342e-06,5.493954211854036,True,Downregulated in Tumor
TESC,-4.9129,3.2196,8.1325,1.4481033198874314e-07,-9.6078,1025,3.2300066587068386e-06,5.490796582363431,True,Downregulated in Tumor
LONRF1,-1.1649,7.3687,8.5336,1.4495698028264581e-07,-7.0947,1026,3.2300066587068386e-06,5.490796582363431,True,Downregulated in Tumor
KIF14,3.1317,7.3667,4.235,1.4553886477697713e-07,10.6074,1029,3.2360828241955653e-06,5.489980371599076,True,Upregulated in Tumor
KCNMB1,-2.3282,6.3931,8.7213,1.461446300773596e-07,-9.9626,1030,3.246397219582512e-06,5.488598342267509,True,Downregulated in Tumor
PLK2,-1.4833,8.3709,9.8542,1.495698651652248e-07,-7.0581,1033,3.3128349612588032e-06,5.47980019925234,True,Downregulated in Tumor
SERPING1,-1.8167,8.8668,10.6835,1.4975271313920806e-07,-9.7653,1034,3.31367705669737e-06,5.479689819190194,True,Downregulated in Tumor
PDLIM3,-2.6729,7.0412,9.714,1.5003935666569702e-07,-6.6044,1035,3.316812058464877e-06,5.47927913634427,True,Downregulated in Tumor
CTTNBP2,-2.3626,3.5367,5.8993,1.5145685194659378e-07,-6.1908,1037,3.3416902338843445e-06,5.476033810561657,True,Downregulated in Tumor
ITGBL1,-1.614,6.8414,8.4554,1.5309571197117822e-07,-7.5518,1038,3.3745952696537163e-06,5.471778306594794,True,Downregulated in Tumor
PER2,-1.7689,7.442,9.2108,1.5387161411393172e-07,-9.2841,1039,3.3884336197562637e-06,5.47000101787579,True,Downregulated in Tumor
HSD17B6,1.2379,6.6457,5.4078,1.632955012391896e-07,8.8363,1042,3.585456657688183e-06,5.445455523041116,True,Upregulated in Tumor
RBMS3,-2.6825,6.6853,9.3678,1.6344542368744645e-07,-10.7193,1043,3.585456657688183e-06,5.445455523041116,True,Downregulated in Tumor
THRSP,-4.0469,4.5968,8.6437,1.6425018278058885e-07,-7.3741,1044,3.599659178179955e-06,5.443738617022376,True,Downregulated in Tumor
NEDD4L,-1.0455,7.9166,8.9621,1.6849764350056495e-07,-7.5475,1050,3.671643888850406e-06,5.435139447461817,True,Downregulated in Tumor
ZNF677,-1.2677,6.1489,7.4166,1.7142303438738512e-07,-6.4026,1052,3.7282880482731666e-06,5.428490541344104,True,Downregulated in Tumor
FOXO1,-1.9439,6.963,8.9069,1.7168190921132104e-07,-9.2069,1053,3.7303723482953705e-06,5.428247816786688,True,Downregulated in Tumor
CYB5D2,-1.3998,6.95,8.3497,1.7412341752554168e-07,-7.1883,1056,3.7726740463867366e-06,5.423350715596965,True,Downregulated in Tumor
RPL39L,1.3974,8.1784,6.781,1.74345437472516e-07,6.7527,1057,3.773723631789437e-06,5.423229908512298,True,Upregulated in Tumor
ETFB,-1.346,7.4185,8.7645,1.74501730875578e-07,-6.1279,1058,3.773723631789437e-06,5.423229908512298,True,Downregulated in Tumor
PXN,-1.3088,8.5997,9.9085,1.7516774497729663e-07,-7.821,1059,3.7845495798683162e-06,5.421985800871405,True,Downregulated in Tumor
FRY,-1.709,6.4079,8.1169,1.7649336137947892e-07,-6.4798,1061,3.805724706107702e-06,5.419562630379652,True,Downregulated in Tumor
LINC00086,-1.3832,6.0953,7.4785,1.766468373202089e-07,-7.4972,1062,3.805724706107702e-06,5.419562630379652,True,Downregulated in Tumor
KIF11,2.481,6.706,4.225,1.7816062754885112e-07,9.1895,1063,3.831129047884132e-06,5.416673218980101,True,Upregulated in Tumor
DUSP4,-2.1867,7.8992,10.0859,1.7819218982577322e-07,-6.5426,1064,3.831129047884132e-06,5.416673218980101,True,Downregulated in Tumor
COL4A6,-2.3556,4.9425,7.2981,1.7885813762941858e-07,-8.8142,1067,3.832247007512625e-06,5.416546506236898,True,Downregulated in Tumor
MMP2,-1.6243,8.7795,10.4037,1.7955568081330285e-07,-7.3176,1069,3.843062653889962e-06,5.415322535125328,True,Downregulated in Tumor
CAPS,1.5009,9.0603,7.5594,1.8073687418838024e-07,6.2554,1071,3.861120150728422e-06,5.413286683745944,True,Upregulated in Tumor
CDK5RAP3,-1.0566,9.1916,10.2482,1.9158600506743118e-07,-7.1843,1076,4.073873416303741e-06,5.389992469556488,True,Downregulated in Tumor
HSD17B8,-1.4581,7.3646,8.8227,1.9444340825924408e-07,-6.0789,1079,4.123137331762284e-06,5.384772199655768,True,Downregulated in Tumor
SHROOM3,-1.1425,7.8213,8.9638,2.0299265492692805e-07,-7.1952,1082,4.292487934129495e-06,5.367290916935443,True,Downregulated in Tumor
H2AFX,1.0147,9.0487,8.0339,2.1177162722830582e-07,6.4934,1088,4.453432749065843e-06,5.351305101545227,True,Upregulated in Tumor
MIR6872,-3.1887,2.7546,5.9433,2.1337863708710493e-07,-6.0527,1090,4.4789937766540925e-06,5.3488195409861365,True,Downregulated in Tumor
STXBP1,-1.6105,6.1286,7.7391,2.141580127634254e-07,-6.5732,1092,4.485643905063395e-06,5.348175206054951,True,Downregulated in Tumor
AX746755,-2.1454,6.0891,8.2345,2.142836008843658e-07,-7.6181,1093,4.485643905063395e-06,5.348175206054951,True,Downregulated in Tumor
MYLIP,-1.265,8.5528,9.8179,2.1847285741294046e-07,-6.9619,1095,4.564985367678609e-06,5.340560610188088,True,Downregulated in Tumor
CALML3,-3.2039,5.4482,8.6521,2.1967112194942205e-07,-8.8937,1096,4.5858351005499785e-06,5.338581565874893,True,Downregulated in Tumor
RPP40,1.6826,7.6246,5.942,2.26130133041463e-07,6.0937,1098,4.712074174853072e-06,5.3267878817447585,True,Upregulated in Tumor
WDR6,-1.3322,8.2113,9.5435,2.2670449098916338e-07,-7.4984,1099,4.719744089019162e-06,5.32608154876843,True,Downregulated in Tumor
TMEM206,1.4007,7.6587,6.258,2.3228075888492897e-07,8.6406,1102,4.822671291549161e-06,5.31671233814681,True,Upregulated in Tumor
BHLHE41,-2.4788,7.443,9.9218,2.3470091751524752e-07,-8.6036,1104,4.864091478939188e-06,5.312998265884806,True,Downregulated in Tumor
CROCCP3,-3.0196,3.4727,6.4923,2.3539386843276498e-07,-6.3869,1105,4.874037746372546e-06,5.312111111799257,True,Downregulated in Tumor
GREB1,-2.7573,5.7814,8.5387,2.3573706994142707e-07,-6.0374,1106,4.87673070547907e-06,5.311871225616857,True,Downregulated in Tumor
LAMA1,-2.655,3.1261,5.7811,2.374066988166488e-07,-6.7243,1107,4.9045387936748665e-06,5.309401825955688,True,Downregulated in Tumor
PRR24,-1.041,8.2544,9.2954,2.3772436722838406e-07,-7.6641,1109,4.9045387936748665e-06,5.309401825955688,True,Downregulated in Tumor
PLK1,1.4992,7.3815,5.8823,2.425090405257556e-07,9.2607,1111,4.994245587065066e-06,5.3015301054598885,True,Upregulated in Tumor
PCDH18,-2.3425,7.3612,9.7037,2.4691594332449334e-07,-10.0387,1114,5.071307704905213e-06,5.294880037551491,True,Downregulated in Tumor
LRCH1,-1.1398,6.9357,8.0755,2.4772468169914103e-07,-7.6246,1115,5.083354903386858e-06,5.293849568203675,True,Downregulated in Tumor
MIR6834,1.1513,7.6017,6.4504,2.4969104560388466e-07,6.8185,1117,5.1145309967921945e-06,5.291194184990697,True,Upregulated in Tumor
RNF39,-2.0959,5.8142,7.9101,2.5215785368568095e-07,-10.1479,1122,5.142042506531533e-06,5.288864337596738,True,Downregulated in Tumor
FAM214A,-1.3054,8.2716,9.577,2.5358142383923564e-07,-6.2032,1124,5.16187097637163e-06,5.287192855071138,True,Downregulated in Tumor
SLC25A27,-1.0927,6.3007,7.3935,2.575398851280456e-07,-9.3346,1126,5.230393724207915e-06,5.2814656178602775,True,Downregulated in Tumor
ARRDC4,-1.7073,6.7374,8.4446,2.5763346709712936e-07,-7.7173,1127,5.230393724207915e-06,5.2814656178602775,True,Downregulated in Tumor
EGFR,-1.9653,6.8712,8.8365,2.5866963765826893e-07,-8.2497,1129,5.24200898714842e-06,5.280502238813757,True,Downregulated in Tumor
SIK3,-1.7182,6.9944,8.7126,2.590629432414064e-07,-8.6198,1130,5.24200898714842e-06,5.280502238813757,True,Downregulated in Tumor
MRS2,1.0459,7.1934,6.1475,2.5912203516017756e-07,6.8639,1131,5.24200898714842e-06,5.280502238813757,True,Upregulated in Tumor
SEC14L1,-1.157,8.3268,9.4838,2.6313446261477544e-07,-7.8969,1133,5.313783322706145e-06,5.274596158557961,True,Downregulated in Tumor
PAFAH1B3,1.2831,8.7982,7.5152,2.6523337082353027e-07,7.5462,1134,5.351445788749887e-06,5.271528869707839,True,Upregulated in Tumor
OXTR,-4.2934,5.6517,9.9451,2.697480758644321e-07,-16.4148,1136,5.432954204030112e-06,5.2649639557468495,True,Downregulated in Tumor
PCNA,1.1208,9.8126,8.6918,2.758468801910951e-07,6.7363,1139,5.541155942732446e-06,5.2563996274767675,True,Upregulated in Tumor
INHBB,-2.4893,7.5213,10.0107,2.793798415304744e-07,-7.341,1142,5.597382464288314e-06,5.252015017114173,True,Downregulated in Tumor
TRIB1,-1.0679,9.6824,10.7503,2.8328223767607046e-07,-6.3727,1146,5.655757066342489e-06,5.247509253209174,True,Downregulated in Tumor
RCBTB2,-1.3238,6.5116,7.8354,2.866663226694238e-07,-7.5926,1147,5.715534452788159e-06,5.24294315301249,True,Downregulated in Tumor
GSPT2,-1.5279,5.3398,6.8677,2.886433809060323e-07,-6.0455,1149,5.747746349112288e-06,5.240502405745104,True,Downregulated in Tumor
PMP22,-1.2086,10.3482,11.5568,2.914615829326223e-07,-6.4821,1151,5.79378020634092e-06,5.237037984276177,True,Downregulated in Tumor
C1orf226,-1.8058,6.0645,7.8703,2.923036118625923e-07,-6.531,1153,5.8004394097277645e-06,5.236539105404022,True,Downregulated in Tumor
HN1,1.9545,9.1565,7.202,2.930986757826463e-07,7.6277,1154,5.811176518116938e-06,5.235735932394677,True,Upregulated in Tumor
PARPBP,1.7509,7.0411,5.2902,2.946977796594036e-07,8.1064,1156,5.832772663154978e-06,5.234124950204883,True,Upregulated in Tumor
CHST9,-1.9379,3.3768,5.3147,3.0069042986449664e-07,-6.1018,1160,5.930859513189382e-06,5.226882363164312,True,Downregulated in Tumor
HOTAIRM1,-1.668,6.3472,8.0153,3.0162205559327793e-07,-8.8942,1161,5.944110794120757e-06,5.225913104222778,True,Downregulated in Tumor
MAML3,-1.155,5.7492,6.9042,3.0207190970314576e-07,-6.2703,1162,5.947853092950064e-06,5.225639766731968,True,Downregulated in Tumor
FAM110D,-1.599,5.2427,6.8417,3.032801664091182e-07,-5.9999,1163,5.966509206741723e-06,5.224279684892651,True,Downregulated in Tumor
C14orf132,-2.1089,5.7113,7.8202,3.0398030109179204e-07,-6.2274,1164,5.975145437268215e-06,5.223651519361525,True,Downregulated in Tumor
TSC1,-1.0096,7.6637,8.6733,3.094274923114478e-07,-7.525,1166,6.069306904163037e-06,5.216860901162607,True,Downregulated in Tumor
ALG13,-1.176,7.2436,8.4196,3.118959732375518e-07,-6.4391,1168,6.109743037393138e-06,5.2139770548620215,True,Downregulated in Tumor
OTUD6B,1.0397,7.6204,6.5807,3.126080655114414e-07,6.7224,1169,6.118453839950196e-06,5.213358312105207,True,Upregulated in Tumor
ANGPTL2,-1.8919,7.5437,9.4356,3.1567986288373934e-07,-8.6447,1171,6.168023281622507e-06,5.209853995680008,True,Downregulated in Tumor
LDB2,-2.6202,5.9184,8.5386,3.1872900146863974e-07,-9.1951,1174,6.211686161501258e-06,5.206790494632358,True,Downregulated in Tumor
ZNF559,-1.9001,5.9677,7.8679,3.1964265631238376e-07,-5.9465,1176,6.218897939138895e-06,5.2062865705112085,True,Downregulated in Tumor
GHR,-2.8432,5.4272,8.2704,3.19945853755495e-07,-8.1542,1177,6.2195081851535474e-06,5.206243956292902,True,Downregulated in Tumor
TP63,-3.0516,6.1423,9.1939,3.2183630414803866e-07,-10.6113,1179,6.245644307809266e-06,5.204422752663349,True,Downregulated in Tumor
ANAPC2,-1.0045,7.25,8.2545,3.233289713668589e-07,-7.8316,1180,6.269293953282823e-06,5.202781366579015,True,Downregulated in Tumor
FHL1,-3.8854,7.1747,11.0601,3.2370273714923937e-07,-7.7551,1181,6.271226609631327e-06,5.2026475057891055,True,Downregulated in Tumor
NFE2L3,1.4817,6.973,5.4912,3.2603191099964405e-07,6.3549,1182,6.311006872818829e-06,5.199901346869169,True,Upregulated in Tumor
PIGH,-1.1565,6.9653,8.1218,3.2726710943915015e-07,-7.0697,1184,6.321695037488839e-06,5.199166458627776,True,Downregulated in Tumor
SLC9A1,-1.1186,7.3988,8.5174,3.2844715165755744e-07,-6.9295,1187,6.330977952758984e-06,5.198529198879696,True,Downregulated in Tumor
PLXDC2,-1.1879,8.0558,9.2437,3.299421198842307e-07,-6.6719,1188,6.354440827399998e-06,5.196922660099612,True,Downregulated in Tumor
PTMAP1,1.5944,8.3339,6.7395,3.3691340274966653e-07,9.3799,1191,6.468215444064358e-06,5.18921552299414,True,Upregulated in Tumor
EBF4,-1.1421,6.5347,7.6768,3.387404759872269e-07,-6.4095,1193,6.4939616318023226e-06,5.1874902816394535,True,Downregulated in Tumor
FERMT2,-1.7402,8.2865,10.0268,3.398711957012806e-07,-7.0679,1195,6.507324650749205e-06,5.1865975257524255,True,Downregulated in Tumor
MME,-1.996,7.4378,9.4339,3.4681355669927276e-07,-8.7906,1198,6.623617844139701e-06,5.178904732528899,True,Downregulated in Tumor
TENM2,-2.2299,4.2188,6.4487,3.6211837034057313e-07,-6.5908,1201,6.898641393332484e-06,5.161236430056259,True,Downregulated in Tumor
SAPCD2,1.3069,7.7164,6.4095,3.646943307358474e-07,7.6948,1202,6.941935347118292e-06,5.1585194353953066,True,Upregulated in Tumor
ANGPTL1,-3.9009,2.3812,6.2821,3.695806123464838e-07,-8.1537,1204,7.023259477149127e-06,5.153461286102816,True,Downregulated in Tumor
MST4,1.2646,8.63,7.3654,3.727171760149249e-07,6.4637,1207,7.065260138543067e-06,5.150871843064695,True,Upregulated in Tumor
SAA3P,-1.7485,3.3716,5.1201,3.8425903871641547e-07,-5.9926,1210,7.265989095728583e-06,5.138705258230592,True,Downregulated in Tumor
PLA2G16,-2.0732,8.1402,10.2135,3.886157875443559e-07,-6.1056,1212,7.336245230210282e-06,5.134526159842524,True,Downregulated in Tumor
MIR612,-1.2821,10.5698,11.8519,3.895502540970878e-07,-5.8824,1213,7.347823424353972e-06,5.133841288777514,True,Downregulated in Tumor
EGR3,-3.2776,6.8924,10.1701,3.8996272936086746e-07,-9.2044,1214,7.349544685153746e-06,5.133739565249178,True,Downregulated in Tumor
DNMBP,-1.2696,6.3697,7.6393,3.937509353154949e-07,-6.9542,1217,7.402647000836913e-06,5.1306129596876096,True,Downregulated in Tumor
SEMA3G,-2.5361,5.2129,7.749,3.9561433404676996e-07,-10.6286,1219,7.4254765898196035e-06,5.1292756667668,True,Downregulated in Tumor
POLI,-1.1611,6.5782,7.7392,3.989079318115963e-07,-6.0585,1220,7.472781823119353e-06,5.126517697310075,True,Downregulated in Tumor
TBC1D8,-1.0042,8.1142,9.1185,3.989716059956847e-07,-6.4034,1221,7.472781823119353e-06,5.126517697310075,True,Downregulated in Tumor
LAMC1,-1.4901,8.5156,10.0057,3.991144837347836e-07,-7.2204,1222,7.472781823119353e-06,5.126517697310075,True,Downregulated in Tumor
CHML,1.4176,8.0432,6.6255,4.003527516589738e-07,6.2942,1223,7.48983725098718e-06,5.12552761911844,True,Upregulated in Tumor
CENPW,1.3034,8.0283,6.7249,4.011265109095165e-07,5.8952,1224,7.498181837916452e-06,5.125044031739735,True,Upregulated in Tumor
GGT6,-1.4195,5.9878,7.4073,4.03892416925066e-07,-5.8792,1226,7.537568107051802e-06,5.122768750688191,True,Downregulated in Tumor
NPHS1,-2.5916,3.9756,6.5672,4.089534767813722e-07,-5.8721,1227,7.625799143241887e-06,5.117714637841588,True,Downregulated in Tumor
F3,-2.0359,6.4068,8.4427,4.0983672377436577e-07,-7.8277,1228,7.636045798010984e-06,5.117131475542409,True,Downregulated in Tumor
TRIM2,-1.6202,8.2135,9.8337,4.1121298224393035e-07,-5.872,1229,7.649908525554445e-06,5.116343757929318,True,Downregulated in Tumor
AZGP1P1,-1.0252,5.9906,7.0158,4.193703500870659e-07,-6.6932,1235,7.769387538455116e-06,5.109613215324311,True,Downregulated in Tumor
VILL,-2.8051,4.2525,7.0576,4.207302521400847e-07,-5.8728,1237,7.781979117999303e-06,5.108909938907481,True,Downregulated in Tumor
HERC1,-1.0812,7.9799,9.0612,4.2368097622062173e-07,-6.5541,1238,7.830226765692911e-06,5.10622566046274,True,Downregulated in Tumor
FCGR1A,1.319,6.9464,5.6274,4.3215101112634945e-07,6.7552,1241,7.96745780384438e-06,5.09868022789892,True,Upregulated in Tumor
TRIM22,-1.2287,8.9029,10.1316,4.3469789085123356e-07,-5.9713,1242,8.007961145472e-06,5.096478042715057,True,Downregulated in Tumor
MYH10,-1.0351,8.579,9.6141,4.377574267593392e-07,-7.4265,1244,8.051358460010997e-06,5.094130837406967,True,Downregulated in Tumor
PHLDA3,-1.0402,7.6974,8.7376,4.418032599704369e-07,-5.8523,1245,8.119243845882407e-06,5.090484415198738,True,Downregulated in Tumor
HPCA,-2.2415,2.2915,4.533,4.452393359352926e-07,-5.9473,1246,8.175823439967492e-06,5.087468495863447,True,Downregulated in Tumor
NBEA,-1.6242,5.4559,7.0801,4.480171927510395e-07,-6.0228,1248,8.209376969768759e-06,5.085689801328631,True,Downregulated in Tumor
CPLX1,-2.2991,4.4501,6.7492,4.4831708240111874e-07,-6.261,1249,8.209376969768759e-06,5.085689801328631,True,Downregulated in Tumor
KIF13B,-1.8362,7.2193,9.0555,4.48501801232996e-07,-6.9538,1250,8.209376969768759e-06,5.085689801328631,True,Downregulated in Tumor
TRPA1,3.1291,3.5439,0.4148,4.5669117582268437e-07,6.327,1254,8.332610927291084e-06,5.079218896114508,True,Upregulated in Tumor
DDX39A,1.0995,9.4087,8.3092,4.590149373129444e-07,7.5495,1255,8.368336068302924e-06,5.0773608870715945,True,Upregulated in Tumor
RP11-473I1.9,-1.0327,7.9939,9.0266,4.5952020191493557e-07,-6.0044,1256,8.37087756354596e-06,5.077229010223304,True,Downregulated in Tumor
TNKS,-1.01,7.1419,8.1519,4.6211323498107017e-07,-6.6455,1257,8.411416719464508e-06,5.075130850619657,True,Downregulated in Tumor
SOBP,-1.676,5.438,7.1139,4.6826193113502203e-07,-7.0899,1258,8.516560400929494e-06,5.069735769142613,True,Downregulated in Tumor
RRM2,3.8913,8.9657,5.0744,4.932648174728289e-07,10.7734,1269,8.893537449785915e-06,5.050925461825405,True,Upregulated in Tumor
CENPU,2.4799,8.4506,5.9707,4.97589024952758e-07,8.8099,1271,8.957385437387177e-06,5.047818737638966,True,Upregulated in Tumor
SVIL,-1.0329,8.8392,9.8721,5.011720088173008e-07,-6.5834,1272,9.014792108286039e-06,5.045044284167897,True,Downregulated in Tumor
TSPYL2,-1.5563,7.3183,8.8746,5.032728063935392e-07,-7.5901,1273,9.045468821904301e-06,5.043568918965635,True,Downregulated in Tumor
C3orf80,1.602,5.4285,3.8265,5.085811666162507e-07,8.5124,1276,9.1193864358776e-06,5.04003438058349,True,Upregulated in Tumor
SKI,-1.0553,8.8939,9.9492,5.116967881030314e-07,-7.5289,1277,9.16806774612166e-06,5.037722186208044,True,Downregulated in Tumor
LRP2,-2.7669,5.8873,8.6542,5.139595363616363e-07,-6.6637,1278,9.201403906067479e-06,5.036145905030245,True,Downregulated in Tumor
PEG3,-2.2632,6.5971,8.8604,5.193737933973236e-07,-5.9232,1279,9.291065201665962e-06,5.031934492175798,True,Downregulated in Tumor
VCL,-1.0449,9.9126,10.9575,5.211079839840356e-07,-6.7229,1280,9.314805213714637e-06,5.03082622240954,True,Downregulated in Tumor
FAM160A2,-1.09,7.1046,8.1945,5.215190350108498e-07,-7.9529,1281,9.314875504331182e-06,5.030822945184625,True,Downregulated in Tumor
DMAP1,-1.2477,5.7349,6.9827,5.236553976132477e-07,-6.5745,1282,9.345737517465762e-06,5.029386420649285,True,Downregulated in Tumor
IFI44L,2.0039,7.5094,5.5056,5.540738302535609e-07,5.7765,1288,9.842553754814808e-06,5.00689220464485,True,Upregulated in Tumor
