gene,log2FC,mean_tumor,mean_normal,p_value,t_statistic,rank,adj_p_value,neg_log10_p,significant,direction
ITPKB-IT1,0.6909,6.8007,6.1098,0.0036998367956127287,3.8842,6494,0.013035458251250267,1.8848736969474245,False,Not Significant
WNT5A,-1.1104,6.9172,8.0276,0.0037021478767384083,-3.3845,6495,0.013040717425642936,1.8846985155498626,True,Downregulated in Tumor
MPZL3,-0.8343,6.9371,7.7715,0.0037024694229447776,-3.4594,6496,0.013040717425642936,1.8846985155498626,False,Not Significant
SNX3,-0.3547,10.9399,11.2946,0.0037053239910189687,-3.081,6497,0.013048762954365708,1.8844306582534993,False,Not Significant
CREB5,-0.9714,6.4361,7.4075,0.0037061874738180548,-4.2091,6498,0.013049795229448612,1.8843963029937651,False,Not Significant
BMP15,1.0367,5.4883,4.4516,0.003708036120960606,3.5787,6499,0.013054295498935017,1.8842465607756032,True,Upregulated in Tumor
A2ML1,0.5849,5.8644,5.2796,0.003712210518127435,3.223,6500,0.013066981023808572,1.8838247395923278,False,Not Significant
CPXM2,-0.9101,6.7661,7.6762,0.0037136957270399312,-3.5685,6501,0.013070198159463716,1.8837178279581517,False,Not Significant
C17orf77,-1.2101,3.6324,4.8425,0.003714904746813486,-3.2489,6502,0.013072442418808452,1.8836432624643673,True,Downregulated in Tumor
FAM186B,-0.6028,5.1493,5.7521,0.003717545273468256,-3.4474,6503,0.013076225899760617,1.8835175853253743,False,Not Significant
GPR6,0.5822,6.0863,5.504,0.003717636604904863,3.7163,6504,0.013076225899760617,1.8835175853253743,False,Not Significant
MAPK1,-0.3442,9.478,9.8222,0.003717860074153743,-3.1368,6505,0.013076225899760617,1.8835175853253743,False,Not Significant
SLC25A51,0.4586,6.8257,6.3671,0.003718265983559553,3.5154,6506,0.013076225899760617,1.8835175853253743,False,Not Significant
PROM2,-0.8309,8.7035,9.5344,0.0037241620424363847,-3.3587,6507,0.013094948137535652,1.88289621725606,False,Not Significant
FUT3,0.6111,6.0236,5.4124,0.003727750565770888,3.2769,6509,0.013103538630333065,1.8826114066266895,False,Not Significant
SORCS2,-0.7735,4.6563,5.4298,0.0037301140683712246,-3.0647,6510,0.013109832547516685,1.8824028555375232,False,Not Significant
LINC01049,0.4729,6.9273,6.4544,0.003735860892717493,3.6779,6511,0.01312801370378993,1.8818009786126992,False,Not Significant
DEDD2,-0.3511,7.7694,8.1205,0.003736851449573983,-3.1119,6512,0.013129478066070751,1.8817525380027353,False,Not Significant
BCAS3,-0.8332,5.6803,6.5136,0.0037388434425422476,-3.1961,6513,0.013134459997753204,1.881587777831614,False,Not Significant
SCN9A,0.7728,6.4476,5.6748,0.003740403443726801,3.1986,6514,0.013136722222183948,1.8815129832082658,False,Not Significant
PHLDA1,-1.3291,7.2214,8.5505,0.0037406785657133905,-3.8657,6515,0.013136722222183948,1.8815129832082658,True,Downregulated in Tumor
TSR2,-0.2419,7.9501,8.192,0.003741209877611477,-3.2038,6516,0.013136722222183948,1.8815129832082658,False,Not Significant
RAVER2,-0.5342,5.2363,5.7705,0.0037489346077178905,-3.0863,6517,0.013161826580418189,1.880683835741129,False,Not Significant
BRF1,-1.3209,4.1346,5.4555,0.0037500234752073235,-3.2161,6518,0.013163629504870137,1.8806243495814623,True,Downregulated in Tumor
CIDEA,-1.6555,5.0235,6.6789,0.003754870495857691,-4.2067,6519,0.013178622019515873,1.8801299979822825,True,Downregulated in Tumor
DKFZP434F142,0.6574,6.5269,5.8694,0.00376255642502338,3.9397,6520,0.013203572239959346,1.8793085540807815,False,Not Significant
ANHX,0.3943,10.0485,9.6542,0.0037650924729720073,3.1601,6521,0.013210445603680343,1.8790825328808876,False,Not Significant
HDAC9,0.8186,6.4426,5.624,0.003766811143858561,3.1304,6522,0.013214449397651621,1.8789509277682375,False,Not Significant
RFX2,0.3803,6.2896,5.9093,0.0037679549018421184,3.3314,6523,0.013216435406124126,1.8788856622632308,False,Not Significant
VAMP2,-0.7035,8.0316,8.7351,0.003768800980711245,-3.7882,6524,0.013217376829962183,1.8788547280056578,False,Not Significant
SLC38A5,0.6466,5.6303,4.9836,0.0037802890735773058,3.1253,6525,0.01325563433003046,1.8775994848723945,False,Not Significant
KRTAP4-4,0.7842,6.1579,5.3737,0.003787623941406103,3.6253,6526,0.013279318997758449,1.876824196285708,False,Not Significant
MBNL3,-0.5194,6.6395,7.159,0.003789062226278216,-3.076,6527,0.01328232629649848,1.876725854994019,False,Not Significant
ZNF876P,0.4479,6.4826,6.0347,0.003791084592326626,3.2342,6528,0.013287379821144791,1.8765606504648606,False,Not Significant
DBNDD2,-0.6555,9.2898,9.9453,0.003792330259931212,-3.0713,6529,0.01328970996281607,1.8764844970800687,False,Not Significant
SENP6,-0.2835,8.7322,9.0157,0.003799975710598381,-3.1286,6530,0.013314463133000146,1.875676340533805,False,Not Significant
ADAM7,0.7019,5.6243,4.9225,0.0038019793076823475,3.0713,6532,0.013317404555996955,1.8755804070606765,False,Not Significant
HUS1,0.4839,7.0372,6.5533,0.003811244662056907,3.3893,6533,0.013347815378518603,1.874589808957994,False,Not Significant
MBNL1,-0.5769,9.7063,10.2832,0.0038288647647856636,-3.3992,6535,0.013405420936235039,1.8727195444253077,False,Not Significant
IFI27,1.2422,10.8498,9.6076,0.0038340706220933974,3.3876,6536,0.013421195609797477,1.8722087938832224,True,Upregulated in Tumor
MED11,-0.3267,7.2859,7.6126,0.003834543518411106,-3.2668,6537,0.013421195609797477,1.8722087938832224,False,Not Significant
SLC44A3,-0.7391,6.121,6.8601,0.003835988697479502,-3.0395,6538,0.013424200275058275,1.8721115772466133,False,Not Significant
DLEU7-AS1,0.4833,5.3443,4.861,0.0038406452488122618,3.3403,6539,0.013438440632027,1.8716511229634643,False,Not Significant
DCUN1D1,0.3107,8.5945,8.2839,0.003843247419311407,3.156,6540,0.013445489442483943,1.8714233839723942,False,Not Significant
CASKIN2,-0.4992,8.4917,8.9909,0.003844941027634228,-3.0383,6541,0.013449358005239434,1.8712984458798871,False,Not Significant
PDCD7,-0.4779,7.5794,8.0573,0.0038556749699294583,-3.6045,6543,0.013482007480439437,1.8702454362305556,False,Not Significant
CCDC132,-0.5105,8.8385,9.3491,0.0038560426989508604,-3.5845,6544,0.013482007480439437,1.8702454362305556,False,Not Significant
CHAMP1,-0.37,7.8191,8.189,0.003858990477835455,-3.101,6545,0.013489166231872091,1.8700148933294058,False,Not Significant
ADCK5,0.5086,6.9805,6.4719,0.003859269324905363,3.0847,6546,0.013489166231872091,1.8700148933294058,False,Not Significant
DCST1,0.6189,5.911,5.2921,0.003863209382603865,3.273,6547,0.013500875312964173,1.8696380736333689,False,Not Significant
TMOD4,0.4286,6.3603,5.9317,0.003869754011414625,3.3871,6548,0.013521681701460998,1.8689692915123173,False,Not Significant
CCR9,0.4499,5.5707,5.1207,0.0038764036237348837,3.3435,6549,0.013542848512911,1.8682899794227548,False,Not Significant
TIGD5,0.5882,6.4421,5.854,0.0038780661805023656,3.0874,6550,0.013546588428991469,1.8681700636836176,False,Not Significant
NT5DC3,-0.3173,6.5317,6.849,0.0038796579977827157,-3.5007,6551,0.013550080138798434,1.8680581362482451,False,Not Significant
LINC00824,0.6529,7.6105,6.9576,0.003886059911752639,3.5695,6552,0.013570367945802866,1.8674083767569583,False,Not Significant
ZBTB43,-0.2867,7.9479,8.2346,0.003886859338406984,-3.3126,6553,0.013571088305013244,1.8673853236070286,False,Not Significant
MAGEB4,0.6012,7.9691,7.3679,0.003891307376636281,3.8236,6554,0.013584545739615213,1.8669548795925712,False,Not Significant
IFT81,-0.5362,7.0155,7.5517,0.003894835802889972,-3.2128,6555,0.013593477856614395,1.8666694159163484,False,Not Significant
MCOLN1,-0.521,6.201,6.722,0.003895054231991433,-3.1214,6556,0.013593477856614395,1.8666694159163484,False,Not Significant
ING4,-0.3942,7.4542,7.8484,0.003899446534763105,-3.1245,6558,0.013603312299936204,1.8663553314505845,False,Not Significant
MTNR1A,1.1348,9.6167,8.4819,0.003907606591596937,3.7005,6562,0.013624815424525743,1.8656693724019935,True,Upregulated in Tumor
ICAM5,-0.3836,7.2606,7.6442,0.003909825527506248,-3.8089,6563,0.013630475098178113,1.8654890063134442,False,Not Significant
VPS33B,-0.2177,7.7962,8.0139,0.0039104287561541,-3.109,6564,0.013630501209751036,1.86548817434676,False,Not Significant
BC034578,2.0912,3.4532,1.3621,0.003913354936666731,3.8291,6565,0.013638623145610785,1.8652294706212866,True,Upregulated in Tumor
TSG101,-0.477,9.7732,10.2502,0.003915498778533655,-3.3512,6566,0.013644016456419437,1.8650577654499347,False,Not Significant
RASL10A,-0.9889,5.4412,6.4301,0.003916301536697773,-3.7016,6567,0.013644735672246847,1.8650348731268458,False,Not Significant
STAMBPL1,-0.5658,6.2038,6.7696,0.0039172078611602375,-3.0967,6568,0.013645815448134322,1.8650005066013915,False,Not Significant
CCS,-0.3871,7.4892,7.8763,0.003922646324195134,-3.0308,6569,0.013662680453278226,1.8644640889510842,False,Not Significant
MBD6,-0.8334,7.4883,8.3217,0.003932076551525817,-3.1758,6570,0.013693441628449115,1.8634873851460365,False,Not Significant
EEFSEC,-0.8059,7.0798,7.8856,0.003935031586921554,-3.9954,6571,0.013701647041358265,1.8632272242319619,False,Not Significant
TRAPPC11,-0.3399,7.5725,7.9124,0.003944762524752103,-3.0716,6573,0.013731350458896717,1.8622867484147112,False,Not Significant
TINAGL1,-1.2915,5.1616,6.4532,0.003953543568344116,-3.1047,6574,0.013758985957373912,1.8614135725936105,True,Downregulated in Tumor
ITSN2,-0.4327,8.108,8.5407,0.003954777814301132,-3.2329,6575,0.013758985957373912,1.8614135725936105,False,Not Significant
ARID1A,-0.724,8.9991,9.7231,0.0039553601993022845,-3.6487,6576,0.013758985957373912,1.8614135725936105,False,Not Significant
BVES-AS1,-0.5154,4.65,5.1653,0.003955531230916343,-3.1843,6577,0.013758985957373912,1.8614135725936105,False,Not Significant
RNF26,-0.5196,7.0495,7.5691,0.003955708462745,-3.3613,6578,0.013758985957373912,1.8614135725936105,False,Not Significant
CCBL2,-0.7141,8.5179,9.2319,0.003957689779390865,-3.7642,6579,0.013763785096893598,1.8612621169259893,False,Not Significant
PRL,0.3329,6.4425,6.1096,0.003962691377534789,3.1394,6580,0.01377908491154954,1.8607796235793899,False,Not Significant
ZCRB1,0.2665,9.1235,8.857,0.0039658489657313535,3.0809,6581,0.013787774682868256,1.8605058223620408,False,Not Significant
NECAB1,2.105,2.6006,0.4956,0.0039663956714440065,3.7809,6582,0.013787774682868256,1.8605058223620408,True,Upregulated in Tumor
SARM1,0.3994,6.8793,6.4799,0.0039689827751464846,3.5403,6583,0.01379467201813027,1.8602886208397076,False,Not Significant
C11orf63,-0.6119,5.5127,6.1246,0.003971937947240437,-3.3026,6584,0.013802479164816086,1.8600428997655987,False,Not Significant
LINC00673,0.443,5.1825,4.7395,0.003972435546342392,3.1675,6585,0.013802479164816086,1.8600428997655987,False,Not Significant
ZNF292,-0.3704,8.918,9.2884,0.00397560652286355,-3.0387,6586,0.013811399520667783,1.85976231176839,False,Not Significant
SNX18,-0.7186,8.0608,8.7795,0.003976557655810485,-3.4923,6587,0.013812606522687704,1.8597243596830617,False,Not Significant
MRPS11,0.3809,8.0333,7.6524,0.003982743961423365,3.0725,6588,0.013831994814415086,1.8591151825501644,False,Not Significant
SPTY2D1,-0.3741,7.8838,8.2579,0.003984535597656932,-3.2732,6589,0.013836116933433085,1.8589857762811117,False,Not Significant
TNFRSF19,-0.8067,5.8593,6.666,0.003991322536178708,-3.2185,6590,0.013857581127127289,1.8583125702162457,False,Not Significant
PROP1,0.5424,6.4657,5.9233,0.003993056272350794,3.6044,6591,0.013861497119008671,1.8581898609644103,False,Not Significant
CIPC,-0.5248,7.2923,7.8171,0.0039980430776855175,-3.4133,6593,0.013871608955928944,1.8578731625636526,False,Not Significant
STAC,0.6762,6.98,6.3038,0.00399826213782542,3.3191,6594,0.013871608955928944,1.8578731625636526,False,Not Significant
RP11-395B7.7,-0.9858,6.1785,7.1643,0.003998394277288085,-3.9217,6595,0.013871608955928944,1.8578731625636526,False,Not Significant
ADCY4,-1.3822,5.9457,7.328,0.00400244289586907,-4.1075,6596,0.013883549644858145,1.8574994824340163,True,Downregulated in Tumor
ZNF124,0.8029,6.9297,6.1268,0.004004430349680935,3.6117,6597,0.013886661325071601,1.857402156162115,False,Not Significant
ACTR3C,0.425,6.5686,6.1436,0.0040045538209275535,3.5481,6598,0.013886661325071601,1.857402156162115,False,Not Significant
LINC01267,0.7848,5.4492,4.6644,0.0040062055026462845,3.2354,6599,0.013890283664274434,1.8572888851067924,False,Not Significant
CYP39A1,-0.7252,5.8027,6.5279,0.00400870818197379,-3.0338,6600,0.01389685503084247,1.8570834729322192,False,Not Significant
LGALS14,0.4845,5.5007,5.0162,0.0040171428287799835,3.8061,6601,0.013923985445006216,1.8562364393633877,False,Not Significant
MRPS14,0.3939,9.4136,9.0197,0.004020667876570027,3.0716,6602,0.013934092853063044,1.8559212997696892,False,Not Significant
MAS1,0.3496,5.7019,5.3524,0.004030154683942732,3.0639,6603,0.013964855242860775,1.8549635617569336,False,Not Significant
MAGEA3,0.9607,6.6769,5.7162,0.00403150201610842,3.1272,6604,0.013967408559745707,1.8548841631486002,False,Not Significant
RAB12,-0.5657,8.8717,9.4373,0.004036145873289681,-3.3258,6605,0.013981380405884617,1.8544499478276382,False,Not Significant
EMC7,-0.3289,9.4069,9.7358,0.00404006578923041,-3.1042,6606,0.01399284063844865,1.8540941119289773,False,Not Significant
LINC00886,-0.4306,5.9953,6.4258,0.0040515668293394725,-3.5345,6607,0.014030550787844275,1.8529252798322053,False,Not Significant
UBP1,-0.4529,9.2741,9.727,0.00405553778403731,-3.3074,6608,0.014042176830928215,1.852565562264682,False,Not Significant
ID1,-1.7639,7.1682,8.9321,0.004057186949809898,-3.9214,6609,0.01404576144827515,1.8524547118685806,True,Downregulated in Tumor
FGD2,0.3603,9.8477,9.4875,0.00405792519508584,3.5894,6610,0.014046191900690473,1.852441402498001,False,Not Significant
BOD1,-0.2904,8.3653,8.6557,0.004064853390957224,-3.033,6611,0.014068045013628995,1.8517662507375654,False,Not Significant
EXOSC4,0.3016,8.5042,8.2027,0.004077553548225892,3.1058,6612,0.014109864667787115,1.8504771516825862,False,Not Significant
METTL23,-0.3072,9.1303,9.4374,0.004079555528510416,-3.0998,6613,0.01411323403604201,1.8503734566161507,False,Not Significant
PNISR,-0.5164,9.7,10.2164,0.004079760922831375,-3.1787,6614,0.01411323403604201,1.8503734566161507,False,Not Significant
MCM3,0.5292,9.0365,8.5073,0.0040810575964275375,3.2099,6615,0.014115585458240675,1.8503011043388569,False,Not Significant
RARRES3,-1.0879,8.9072,9.9951,0.004083639111002274,-3.0268,6616,0.014122379513260586,1.8500921218102073,True,Downregulated in Tumor
HELB,0.1998,7.7048,7.5049,0.004085926520571613,3.1335,6617,0.01412815457014939,1.8499145623087114,False,Not Significant
PCSK5,-0.8882,5.9017,6.7899,0.00409452257249993,-3.9118,6618,0.014155738358839286,1.84906747304515,False,Not Significant
NICN1,-0.2819,8.1938,8.4757,0.004096760167479053,-3.404,6619,0.014161334436005549,1.8488958207361095,False,Not Significant
GLA,-1.2837,8.1233,9.407,0.0041045689180424765,-3.9419,6620,0.01418618381341569,1.8481344172046068,True,Downregulated in Tumor
HSD17B7P2,0.8783,6.009,5.1307,0.004108594900585914,3.7906,6621,0.014196821677658617,1.8478088726841213,False,Not Significant
RP11-360A18.2,0.3603,5.8713,5.511,0.004108887812476196,3.1835,6622,0.014196821677658617,1.8478088726841213,False,Not Significant
RANBP3,-0.4516,7.3665,7.818,0.004109839518417912,-3.014,6623,0.014197965903880692,1.8477738711097558,False,Not Significant
TRIM46,0.7944,6.1172,5.3228,0.004115858986820432,3.9492,6624,0.014216614374766226,1.8472038166458211,False,Not Significant
QKI,-0.4602,9.1523,9.6125,0.0041166528013336845,-3.0704,6625,0.014217209976530521,1.8471856223602767,False,Not Significant
RRAS,-0.7558,7.5504,8.3063,0.004121621224390503,-3.3604,6626,0.014231227043949956,1.8467576525901996,False,Not Significant
FANCG,0.555,8.1962,7.6412,0.0041219554903958195,3.6386,6627,0.014231227043949956,1.8467576525901996,False,Not Significant
PCDHA1,-1.1879,5.8059,6.9938,0.0041253544288225525,-3.2626,6629,0.014238664856156283,1.8465307321028677,True,Downregulated in Tumor
RP11-21L23.2,-1.7057,3.4414,5.1471,0.004126194418721327,-3.3962,6630,0.014239416033234384,1.8465078210042376,True,Downregulated in Tumor
ZNF445,0.2748,7.9831,7.7083,0.004128732524657975,3.4203,6631,0.014246026265144693,1.8463062592897164,False,Not Significant
KREMEN2,0.8206,5.7031,4.8824,0.0041298683381458265,3.3225,6632,0.01424779667924857,1.8462522910258938,False,Not Significant
MXD1,0.6005,7.3874,6.7869,0.004133988345322495,3.372,6633,0.014259860295639784,1.8458847292618492,False,Not Significant
RP11-203B7.2,0.4202,5.4173,4.9971,0.004135189908222939,3.056,6634,0.014261854853804769,1.845823987781068,False,Not Significant
AFTPH,-0.3332,9.4659,9.7991,0.004143196229778367,-3.2044,6635,0.01428731420306391,1.845049404268316,False,Not Significant
PLA2G6,-0.5315,6.5607,7.0922,0.0041476057032294985,-3.3422,6636,0.014300364449953423,1.8446528942421556,False,Not Significant
FEZ2,-0.5578,8.9888,9.5465,0.004154623418052347,-3.7449,6637,0.014322402260816285,1.8439841327881064,False,Not Significant
PHGR1,-1.1321,3.7905,4.9226,0.004172098118588359,-3.2545,6639,0.014378310732535267,1.8422921349985695,True,Downregulated in Tumor
REEP5,-0.8217,9.9369,10.7585,0.004174802039976032,-3.461,6640,0.01438546245100175,1.84207617223803,False,Not Significant
HECTD4,-0.63,7.3089,7.9388,0.0041803032074274596,-3.477,6641,0.014402249267571192,1.8415696767789655,False,Not Significant
GAS2L1,-0.6005,7.6205,8.221,0.004181857021325836,-3.2696,6642,0.014405433400773129,1.8414736710362754,False,Not Significant
NFYB,-0.4614,7.4347,7.8961,0.004187133477117518,-3.2468,6643,0.014421438199074035,1.8409914268027183,False,Not Significant
SRSF10,-0.2464,8.9488,9.1952,0.004188625080892835,-3.0308,6644,0.014424404252081285,1.840902114766795,False,Not Significant
PABPC1L,-0.9163,6.9725,7.8888,0.004204701467259651,-3.0057,6646,0.014475409204168043,1.83936915039153,False,Not Significant
ZC3H7A,-0.3352,8.108,8.4432,0.004206348855857237,-3.2792,6647,0.014478902034303232,1.8392643703573026,False,Not Significant
SEMA3D,-0.4096,5.8443,6.2539,0.004209426314984939,-3.4521,6648,0.014486165348559827,1.8390465619658087,False,Not Significant
VAV3,-1.1498,8.9001,10.0498,0.004209943854297468,-3.3786,6649,0.014486165348559827,1.8390465619658087,True,Downregulated in Tumor
SPATA42,0.3416,6.1566,5.815,0.004210358372723901,3.161,6650,0.014486165348559827,1.8390465619658087,False,Not Significant
ITGA8,1.2482,7.4427,6.1945,0.004211967570338789,3.6015,6651,0.014489523080642233,1.838945908997705,True,Upregulated in Tumor
DUSP7,-0.6031,6.7663,7.3695,0.00421273193285648,-3.2281,6652,0.014489973936223132,1.8389323957134114,False,Not Significant
RINT1,0.2912,7.989,7.6977,0.004216825185800917,3.0243,6653,0.014501872877066732,1.8385759062029428,False,Not Significant
EFTUD2,-0.272,8.9803,9.2523,0.0042177675055846305,-3.0816,6654,0.014502933653107355,1.8385441398003153,False,Not Significant
WDR52,-0.473,6.1759,6.649,0.004220463688979769,-3.1084,6655,0.014510023922442843,1.8383318715473533,False,Not Significant
PDE7B,-1.0098,5.787,6.7968,0.004222176781064083,-4.0756,6656,0.014513732684907786,1.8382208800514024,True,Downregulated in Tumor
TYK2,-0.4289,8.3272,8.7561,0.004225018609950011,-3.0605,6657,0.014521319783033839,1.837993910602772,False,Not Significant
